"ID","ID_RD","Tree_type","Vegetation_type","location_group","Ecoregion_Udvardy","Ecoregion_WWF","Division_Bailey","Zone_Holdridge","Bioecological_zones_Bangladesh_IUCN","Speciesgroup_ID","DBH_cm","H_m","Collar_girth","CD_m","Veg_Component","B","Bd","Bg","Bt","L","Rb","Rf","Rm","S","T","F","F_Bole_kg","F_Branch_kg","F_Foliage_kg","F_Foliage_and_twigs_kg","F_Bark_kg","F_Fruit_kg","F_Stump_kg","F_Buttress_kg","F_Roots_kg","Volume_m3","Volume_bole_m3","WD_AVG_gcm3","D_Bole_kg","D_Foliage_g","D_Foliage_kg","D_Branch_g","D_Branch_kg","D_Bark_g","D_Bark_kg","D_Stem_with_Bark_g","D_Stem_without_Bark_g","D_Stem_without_Bark_kg","D_Stump_kg","D_Buttress_kg","D_Roots_kg","ABG_g","ABG_kg","BGB_kg","ID_Reference","Contributor","Remark"
63,13,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"2.5","","NA","NA","Oven-dried biomass","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.090198881724","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",117,"1","NA"
64,13,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"2.1","","NA","NA","Oven-dried biomass","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.13706692811","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",117,"1","NA"
65,13,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"2","","NA","NA","Oven-dried biomass","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.062785496102","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",117,"1","NA"
66,13,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"3.7","","NA","NA","Oven-dried biomass","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.77199631123","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",117,"1","NA"
67,13,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"3.1","","NA","NA","Oven-dried biomass","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.33780365508","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",117,"1","NA"
68,13,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"3.6","","NA","NA","Oven-dried biomass","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.93736092772","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",117,"1","NA"
69,13,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"1.1","","NA","NA","Oven-dried biomass","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.12733959773","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",117,"1","NA"
70,13,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"1.6","","NA","NA","Oven-dried biomass","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.089314578962","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",117,"1","NA"
71,13,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"3.5","","NA","NA","Oven-dried biomass","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.41827520643","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",117,"1","NA"
72,13,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"2.3","","NA","NA","Oven-dried biomass","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.1326454143","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",117,"1","NA"
73,13,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"1.9","","NA","NA","Oven-dried biomass","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.15298437783","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",117,"1","NA"
74,13,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"5.3","","NA","NA","Oven-dried biomass","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1.0116423597","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",117,"1","NA"
75,13,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"3.1","","NA","NA","Oven-dried biomass","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.7587317698","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",117,"1","NA"
76,13,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"7.8","","NA","NA","Oven-dried biomass","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5.0776664594","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",117,"1","NA"
77,13,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"4.1","","NA","NA","Oven-dried biomass","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1.6085467241","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",117,"1","NA"
78,13,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"2.2","","NA","NA","Oven-dried biomass","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.35195249928","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",117,"1","NA"
79,13,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"4.9","","NA","NA","Oven-dried biomass","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1.4449507131","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",117,"1","NA"
80,13,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"4.1","","NA","NA","Oven-dried biomass","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1.0761964614","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",117,"1","NA"
81,14,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"4.4","","NA","NA","Oven-dried biomass","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1.1258758548","NA","NA","NA","NA","NA","NA","NA","NA","NA",117,"1","NA"
82,14,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"3.4","","NA","NA","Oven-dried biomass","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.3789680081","NA","NA","NA","NA","NA","NA","NA","NA","NA",117,"1","NA"
83,14,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"2.9","","NA","NA","Oven-dried biomass","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.26567863002","NA","NA","NA","NA","NA","NA","NA","NA","NA",117,"1","NA"
84,14,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"3.5","","NA","NA","Oven-dried biomass","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.35891679074","NA","NA","NA","NA","NA","NA","NA","NA","NA",117,"1","NA"
85,14,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"3.2","","NA","NA","Oven-dried biomass","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.43110117324","NA","NA","NA","NA","NA","NA","NA","NA","NA",117,"1","NA"
86,14,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"3.8","","NA","NA","Oven-dried biomass","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.38799105592","NA","NA","NA","NA","NA","NA","NA","NA","NA",117,"1","NA"
87,14,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"3.7","","NA","NA","Oven-dried biomass","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.50027787313","NA","NA","NA","NA","NA","NA","NA","NA","NA",117,"1","NA"
88,14,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"2.5","","NA","NA","Oven-dried biomass","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.13935596065","NA","NA","NA","NA","NA","NA","NA","NA","NA",117,"1","NA"
89,14,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"2.1","","NA","NA","Oven-dried biomass","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.14436876499","NA","NA","NA","NA","NA","NA","NA","NA","NA",117,"1","NA"
90,14,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"2","","NA","NA","Oven-dried biomass","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.11629706069","NA","NA","NA","NA","NA","NA","NA","NA","NA",117,"1","NA"
91,14,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"3.7","","NA","NA","Oven-dried biomass","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.43410885584","NA","NA","NA","NA","NA","NA","NA","NA","NA",117,"1","NA"
92,14,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"3.1","","NA","NA","Oven-dried biomass","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.21154034315","NA","NA","NA","NA","NA","NA","NA","NA","NA",117,"1","NA"
93,14,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"3.6","","NA","NA","Oven-dried biomass","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.45215495147","NA","NA","NA","NA","NA","NA","NA","NA","NA",117,"1","NA"
94,14,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"1.1","","NA","NA","Oven-dried biomass","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.1253201085","NA","NA","NA","NA","NA","NA","NA","NA","NA",117,"1","NA"
95,14,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"1.6","","NA","NA","Oven-dried biomass","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.007017926076","NA","NA","NA","NA","NA","NA","NA","NA","NA",117,"1","NA"
96,14,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"3.5","","NA","NA","Oven-dried biomass","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.38398081244","NA","NA","NA","NA","NA","NA","NA","NA","NA",117,"1","NA"
97,14,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"2.3","","NA","NA","Oven-dried biomass","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.15840461714","NA","NA","NA","NA","NA","NA","NA","NA","NA",117,"1","NA"
98,14,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"1.9","","NA","NA","Oven-dried biomass","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.14035852152","NA","NA","NA","NA","NA","NA","NA","NA","NA",117,"1","NA"
99,14,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"5.3","","NA","NA","Oven-dried biomass","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1.1078297591","NA","NA","NA","NA","NA","NA","NA","NA","NA",117,"1","NA"
100,14,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"3.1","","NA","NA","Oven-dried biomass","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.41104995588","NA","NA","NA","NA","NA","NA","NA","NA","NA",117,"1","NA"
101,14,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"7.8","","NA","NA","Oven-dried biomass","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1.4777747194","NA","NA","NA","NA","NA","NA","NA","NA","NA",117,"1","NA"
102,14,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"4.1","","NA","NA","Oven-dried biomass","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.76094369881","NA","NA","NA","NA","NA","NA","NA","NA","NA",117,"1","NA"
103,14,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"2.2","","NA","NA","Oven-dried biomass","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.23860948658","NA","NA","NA","NA","NA","NA","NA","NA","NA",117,"1","NA"
104,14,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"4.9","","NA","NA","Oven-dried biomass","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.80305125527","NA","NA","NA","NA","NA","NA","NA","NA","NA",117,"1","NA"
105,14,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"4.1","","NA","NA","Oven-dried biomass","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.60955700774","NA","NA","NA","NA","NA","NA","NA","NA","NA",117,"1","NA"
106,15,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"4.4","","NA","NA","Oven-dried biomass","1","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3.6393733699","NA","NA","NA","NA","NA","NA",117,"1","NA"
107,15,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"3.4","","NA","NA","Oven-dried biomass","1","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1.225007243","NA","NA","NA","NA","NA","NA",117,"1","NA"
108,15,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"2.9","","NA","NA","Oven-dried biomass","1","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.85880137403","NA","NA","NA","NA","NA","NA",117,"1","NA"
109,15,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"3.5","","NA","NA","Oven-dried biomass","1","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1.1601920449","NA","NA","NA","NA","NA","NA",117,"1","NA"
110,15,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"3.2","","NA","NA","Oven-dried biomass","1","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1.3935267579","NA","NA","NA","NA","NA","NA",117,"1","NA"
111,15,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"3.8","","NA","NA","Oven-dried biomass","1","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1.2541740821","NA","NA","NA","NA","NA","NA",117,"1","NA"
